世代,価値最大値,世代,価値平均
1,0,1,0
2,0,2,0
3,0,3,0
4,0,4,0
5,0,5,0
6,0,6,0
7,0,7,0
8,0,8,0
9,0,9,0
10,0,10,0
11,0,11,0
12,0,12,0
13,0,13,0
14,0,14,0
15,0,15,0
16,0,16,0
17,0,17,0
18,0,18,0
19,0,19,0
20,0,20,0
21,0,21,0
22,0,22,0
23,0,23,0
24,0,24,0
25,0,25,0
26,0,26,0
27,0,27,0
28,0,28,0
29,0,29,0
30,0,30,0
31,0,31,0
32,0,32,0
33,0,33,0
34,0,34,0
35,0,35,0
36,0,36,0
37,16454618206,37,1645461
38,17634760200,38,3084961928
39,18332164775,39,14939947179
40,19574753328,40,16306393096
41,20130187294,41,18868916437
42,21241732462,42,16849847837
43,22127798329,43,19085458254
44,22569509251,44,20992957482
45,22786331385,45,21838796880
46,22951271846,46,21849115776
47,23048373118,47,22226044607
48,23048373118,48,22397154007
49,23048373118,49,22345509384
50,23048373118,50,22327131857
51,23048373118,51,22394892381
52,23048373118,52,22354678457
53,23048373118,53,22345772968
54,23048373118,54,22341328600
55,23048373118,55,22302576264
56,23048373118,56,22392467550
57,23048373118,57,22374823843
58,23048373118,58,22290845277
59,23048373118,59,22344979123
60,23048373118,60,22339006491
61,23048373118,61,22325070008
62,23048373118,62,22335540782
63,23048373118,63,22292680427
64,23048373118,64,22322464820
65,23048373118,65,22367537041
66,23048373118,66,22349006184
67,23048373118,67,22376393034
68,23048373118,68,22343909491
69,23048373118,69,22373650679
70,23048373118,70,22290345245
71,23048373118,71,22373346331
72,23048373118,72,22301782641
73,23048373118,73,22333602686
74,23048373118,74,22390140727
75,23048373118,75,22374544568
76,23048373118,76,22342864912
77,23048373118,77,22347388542
78,23048373118,78,22317384555
79,23048373118,79,22477596906
80,23048373118,80,22329409208
81,23048373118,81,22300226000
82,23048373118,82,22352995895
83,23048373118,83,22367629654
84,23048373118,84,22265554235
85,23048373118,85,22364564805
86,23048373118,86,22396783768
87,23048373118,87,22398442242
88,23048373118,88,22375059366
89,23048373118,89,22365287274
90,23048373118,90,22370400682
91,23048373118,91,22301927035
92,23048373118,92,22407958411
93,23048373118,93,22299523324
94,23048373118,94,22316048259
95,23048373118,95,22352917647
96,23048373118,96,22336324402
97,23048373118,97,22313138353
98,23048373118,98,22265153128
99,23048373118,99,22399049747
100,23048373118,100,22327033511
101,23048373118,101,22376318517
102,23048373118,102,22338055475
103,23048373118,103,22375526553
104,23048373118,104,22329727864
105,23048373118,105,22311747809
106,23048373118,106,22364819548
107,23048373118,107,22351675871
108,23048373118,108,22349597323
109,23048373118,109,22315166155
110,23048373118,110,22333105275
111,23048373118,111,22294505982
112,23048373118,112,22335426259
113,23048373118,113,22405750831
114,23048373118,114,22287193544
115,23048373118,115,22394512869
116,23048373118,116,22312046443
117,23048373118,117,22369218783
118,23048373118,118,22319383127
119,23048373118,119,22378802078
120,23048373118,120,22292991984
121,23048373118,121,22267213121
122,23048373118,122,22343098509
123,23048373118,123,22348709102
124,23048373118,124,22364911492
125,23048373118,125,22326130540
126,23048373118,126,22382129215
127,23048373118,127,22295661589
128,23048373118,128,22375636559
129,23048373118,129,22350261224
130,23048373118,130,22400973077
131,23048373118,131,22324722212
132,23048373118,132,22389222235
133,23048373118,133,22365971982
134,23048373118,134,22336344313
135,23048373118,135,22242755338
136,23048373118,136,22326574478
137,23048373118,137,22348695609
138,23048373118,138,22318019921
139,23048373118,139,22338730150
140,23048373118,140,22355412152
141,23048373118,141,22377091342
142,23048373118,142,22294621588
143,23048373118,143,22370490909
144,23048373118,144,22357469078
145,23048373118,145,22381847597
146,23048373118,146,22359033604
147,23048373118,147,22337158142
148,23048373118,148,22305647380
149,23048373118,149,22266299616
150,23048373118,150,22339362472
151,23048373118,151,22364445587
152,23048373118,152,22353770569
153,23048373118,153,22234732265
154,23048373118,154,22361187691
155,23048373118,155,22318277181
156,23048373118,156,22377542192
157,23048373118,157,22368806110
158,23048373118,158,22346008232
159,23048373118,159,22310093407
160,23048373118,160,22379547242
161,23048373118,161,22298090670
162,23048373118,162,22271716502
163,23048373118,163,22319776957
164,23048373118,164,22337837201
165,23048373118,165,22351232023
166,23048373118,166,22343288183
167,23048373118,167,22303453307
168,23048373118,168,22374231531
169,23048373118,169,22398717240
170,23048373118,170,22334675012
171,23048373118,171,22263264139
172,23048373118,172,22319326151
173,23048373118,173,22374377077
174,23048373118,174,22339197049
175,23048373118,175,22300930104
176,23048373118,176,22347581618
177,23048373118,177,22417855836
178,23048373118,178,22355227376
179,23048373118,179,22315374499
180,23048373118,180,22374519912
181,23048373118,181,22352437322
182,23048373118,182,22346623562
183,23048373118,183,22329336535
184,23048373118,184,22356671778
185,23048373118,185,22336407990
186,23048373118,186,22418916438
187,23048373118,187,22364785019
188,23048373118,188,22356611916
189,23048373118,189,22335748290
190,23048373118,190,22284413795
191,23048373118,191,22345246783
192,23048373118,192,22278767539
193,23048373118,193,22392836641
194,23048373118,194,22339873605
195,23048373118,195,22326327902
196,23048373118,196,22305929528
197,23048373118,197,22329581888
198,23048373118,198,22354140717
199,23048373118,199,22360545767
200,23048373118,200,22367181406
201,23048373118,201,22294327752
202,23048373118,202,22344030608
203,23048373118,203,22304430869
204,23048373118,204,22375371737
205,23048373118,205,22350983585
206,23048373118,206,22322462303
207,23048373118,207,22335289272
208,23048373118,208,22318830402
209,23048373118,209,22289840220
210,23048373118,210,22363361029
211,23048373118,211,22283332862
212,23048373118,212,22342975341
213,23048373118,213,22357956900
214,23048373118,214,22267718664
215,23048373118,215,22404200756
216,23048373118,216,22305759671
217,23048373118,217,22307973562
218,23048373118,218,22330044713
219,23048373118,219,22337830021
220,23048373118,220,22312623120
221,23048373118,221,22377826988
222,23048373118,222,22345518496
223,23048373118,223,22318252609
224,23048373118,224,22327815491
225,23048373118,225,22308312573
226,23048373118,226,22262537324
227,23048373118,227,22389089160
228,23048373118,228,22398778170
229,23048373118,229,22267028291
230,23048373118,230,22310226451
231,23048373118,231,22324784227
232,23048373118,232,22241674614
233,23048373118,233,22342455618
234,23048373118,234,22346081794
235,23048373118,235,22345842823
236,23048373118,236,22329440223
237,23048373118,237,22269121320
238,23048373118,238,22379057948
239,23048373118,239,22347199748
240,23048373118,240,22347068430
241,23048373118,241,22384290609
242,23048373118,242,22369888770
243,23048373118,243,22352005445
244,23048373118,244,22344362306
245,23048373118,245,22315043843
246,23048373118,246,22359331295
247,23048373118,247,22321448992
248,23048373118,248,22358952614
249,23048373118,249,22376320144
250,23048373118,250,22300269903
251,23048373118,251,22335697661
252,23048373118,252,22339916200
253,23048373118,253,22340157868
254,23048373118,254,22347099145
255,23048373118,255,22338138290
256,23048373118,256,22302199218
257,23048373118,257,22371066019
258,23048373118,258,22336669300
259,23048373118,259,22276157133
260,23048373118,260,22326366433
261,23048373118,261,22416925216
262,23048373118,262,22333662459
263,23048373118,263,22334153725
264,23048373118,264,22345083055
265,23048373118,265,22288423505
266,23048373118,266,22299816865
267,23048373118,267,22409378386
268,23048373118,268,22348255693
269,23048373118,269,22274304693
270,23048373118,270,22342085390
271,23048373118,271,22339169234
