世代,価値最大値,世代,価値平均
1,0,1,0
2,0,2,0
3,0,3,0
4,0,4,0
5,0,5,0
6,0,6,0
7,0,7,0
8,0,8,0
9,0,9,0
10,0,10,0
11,0,11,0
12,0,12,0
13,0,13,0
14,0,14,0
15,0,15,0
16,0,16,0
17,0,17,0
18,0,18,0
19,0,19,0
20,0,20,0
21,0,21,0
22,0,22,0
23,0,23,0
24,0,24,0
25,0,25,0
26,0,26,0
27,0,27,0
28,0,28,0
29,0,29,0
30,0,30,0
31,0,31,0
32,0,32,0
33,0,33,0
34,0,34,0
35,0,35,0
36,0,36,0
37,0,37,0
38,0,38,0
39,0,39,0
40,0,40,0
41,0,41,0
42,0,42,0
43,0,43,0
44,0,44,0
45,0,45,0
46,0,46,0
47,0,47,0
48,0,48,0
49,0,49,0
50,0,50,0
51,0,51,0
52,0,52,0
53,0,53,0
54,0,54,0
55,0,55,0
56,0,56,0
57,0,57,0
58,0,58,0
59,0,59,0
60,0,60,0
61,0,61,0
62,0,62,0
63,0,63,0
64,0,64,0
65,0,65,0
66,0,66,0
67,0,67,0
68,14893553950,68,2963372
69,15496280125,69,2642427473
70,16081624939,70,14577048378
71,16791703154,71,15282468744
72,17459113531,72,15930860718
73,17624053992,73,16624574659
74,17924456341,74,16909165325
75,17924456341,75,17080167083
76,17924456341,76,17282590842
77,17924456341,77,17277559261
78,17924456341,78,17342061545
79,17924456341,79,17322110712
80,17924456341,80,17332054083
81,17924456341,81,17302849523
82,17924456341,82,17321476381
83,17924456341,83,17317879497
84,17924456341,84,17354544135
85,17924456341,85,17324758367
86,17924456341,86,17308894964
87,17924456341,87,17285924809
88,17924456341,88,17307041629
89,17924456341,89,17300860960
90,17924456341,90,17325849329
91,17924456341,91,17332419646
92,17924456341,92,17287145870
93,17924456341,93,17360062938
94,17924456341,94,17306725140
95,17924456341,95,17286570786
96,17924456341,96,17263828815
97,17924456341,97,17351647441
98,17924456341,98,17324415397
99,17924456341,99,17304489105
100,17924456341,100,17295803819
101,17924456341,101,17304862511
102,17924456341,102,17344151406
103,17924456341,103,17360773172
104,17924456341,104,17333793333
105,17924456341,105,17316492398
106,17924456341,106,17316138642
107,17924456341,107,17273433329
108,17924456341,108,17317348654
109,17924456341,109,17355402361
110,17924456341,110,17337059520
111,17924456341,111,17282346108
112,17924456341,112,17355980276
113,17924456341,113,17294607067
114,17924456341,114,17276219585
115,17924456341,115,17285641889
116,17924456341,116,17336518615
117,17924456341,117,17308391370
118,17924456341,118,17355924117
119,17924456341,119,17257427686
120,17924456341,120,17351188789
121,17924456341,121,17281890543
122,17924456341,122,17316613154
123,17924456341,123,17349431971
124,17924456341,124,17331710233
125,17924456341,125,17294466487
126,17924456341,126,17299671073
127,17924456341,127,17278635006
128,17924456341,128,17329878380
129,17924456341,129,17321169171
130,17924456341,130,17280471240
131,17924456341,131,17318923515
132,17924456341,132,17342365233
133,17924456341,133,17320408159
134,17924456341,134,17273504448
135,17924456341,135,17277788906
136,17924456341,136,17336867439
137,17924456341,137,17294881099
138,17924456341,138,17306139810
139,17924456341,139,17384097611
140,17924456341,140,17314491779
141,17924456341,141,17376865600
142,17924456341,142,17284866700
143,17924456341,143,17345270681
144,17924456341,144,17329170107
145,17924456341,145,17340608870
146,17924456341,146,17331222667
147,17924456341,147,17331050696
148,17924456341,148,17324907357
149,17924456341,149,17384422062
150,17924456341,150,17363787697
151,17924456341,151,17345487271
152,17924456341,152,17359227901
153,17924456341,153,17308641516
154,17924456341,154,17358527022
155,17924456341,155,17328944118
156,17924456341,156,17283062182
157,17924456341,157,17316357456
158,17924456341,158,17290018184
159,17924456341,159,17323232527
160,17924456341,160,17296638431
161,17924456341,161,17273534007
162,17924456341,162,17337216451
163,17924456341,163,17279344677
164,17924456341,164,17346574898
165,17924456341,165,17349960028
166,17924456341,166,17313541128
167,17924456341,167,17295133702
168,17924456341,168,17302500921
169,17924456341,169,17333992737
170,17924456341,170,17347626058
171,17924456341,171,17336149912
172,17924456341,172,17307437875
173,17924456341,173,17295873009
174,17924456341,174,17318099375
175,17924456341,175,17282941480
176,17924456341,176,17311873502
177,17924456341,177,17285101024
178,17924456341,178,17367443381
179,17924456341,179,17330667029
180,17924456341,180,17320522958
181,17924456341,181,17303720932
182,17924456341,182,17361536951
183,17924456341,183,17291452712
184,17924456341,184,17373521031
185,17924456341,185,17342816941
186,17924456341,186,17344175461
187,17924456341,187,17356318254
188,17924456341,188,17329157426
189,17924456341,189,17266620158
190,17924456341,190,17326482234
191,17924456341,191,17292665606
192,17924456341,192,17359277128
193,17924456341,193,17295952604
194,17924456341,194,17286852726
195,17924456341,195,17321983394
196,17924456341,196,17348344778
197,17924456341,197,17293519856
198,17924456341,198,17344414188
199,17924456341,199,17376055658
200,17924456341,200,17285827659
201,17924456341,201,17269387746
202,17924456341,202,17318757877
203,17924456341,203,17353461547
204,17924456341,204,17264948221
205,17924456341,205,17293451204
206,17924456341,206,17302838593
207,17924456341,207,17321997474
208,17924456341,208,17324169481
209,17924456341,209,17365991611
210,17924456341,210,17305130434
211,17924456341,211,17279511878
212,17924456341,212,17306733156
213,17924456341,213,17331997153
214,17924456341,214,17326288992
215,17924456341,215,17286399446
216,17924456341,216,17301958652
217,17924456341,217,17311643160
218,17924456341,218,17307405970
219,17924456341,219,17281347192
220,17924456341,220,17288334464
221,17924456341,221,17334276232
222,17924456341,222,17278411439
223,17924456341,223,17314320307
224,17924456341,224,17317814474
225,17924456341,225,17358247032
226,17924456341,226,17333653865
227,17924456341,227,17307936342
228,17924456341,228,17323658445
229,17924456341,229,17367763857
230,17924456341,230,17307147988
231,17924456341,231,17276450851
232,17924456341,232,17348659195
233,17924456341,233,17340364604
234,17924456341,234,17347705504
235,17924456341,235,17292795846
236,17924456341,236,17315180898
237,17924456341,237,17343541308
238,17924456341,238,17246683523
239,17924456341,239,17333630856
240,17924456341,240,17321404634
241,17924456341,241,17371977080
242,17924456341,242,17316283061
243,17924456341,243,17311076574
244,17924456341,244,17291521694
245,17924456341,245,17373379123
246,17924456341,246,17315274847
247,17924456341,247,17315794968
248,17924456341,248,17363549285
249,17924456341,249,17285557780
250,17924456341,250,17292532567
251,17924456341,251,17343410195
252,17924456341,252,17316773275
253,17924456341,253,17286749054
254,17924456341,254,17336543479
255,17924456341,255,17292503464
256,17924456341,256,17314781172
257,17924456341,257,17359704866
258,17924456341,258,17303753585
259,17924456341,259,17325758877
260,17924456341,260,17278346275
261,17924456341,261,17346175328
262,17924456341,262,17294070838
263,17924456341,263,17308371905
264,17924456341,264,17301194499
265,17924456341,265,17300409651
266,17924456341,266,17247474754
267,17924456341,267,17343241948
268,17924456341,268,17337358627
269,17924456341,269,17294896848
270,17924456341,270,17355603212
271,17924456341,271,17365980174
272,17924456341,272,17304086080
273,17924456341,273,17334296355
274,17924456341,274,17279062424
275,17924456341,275,17361300726
276,17924456341,276,17326043747
277,17924456341,277,17333266910
278,17924456341,278,17281248496
279,17924456341,279,17371598897
280,17924456341,280,17406761583
281,17924456341,281,17307897514
282,17924456341,282,17301651783
283,17924456341,283,17252659969
284,17924456341,284,17337835081
