世代,価値最大値,世代,価値平均
1,0,1,0
2,0,2,0
3,0,3,0
4,0,4,0
5,0,5,0
6,0,6,0
7,0,7,0
8,0,8,0
9,0,9,0
10,0,10,0
11,0,11,0
12,0,12,0
13,0,13,0
14,0,14,0
15,0,15,0
16,0,16,0
17,0,17,0
18,0,18,0
19,0,19,0
20,0,20,0
21,0,21,0
22,0,22,0
23,0,23,0
24,0,24,0
25,0,25,0
26,0,26,0
27,0,27,0
28,0,28,0
29,0,29,0
30,0,30,0
31,0,31,0
32,0,32,0
33,0,33,0
34,0,34,0
35,0,35,0
36,0,36,0
37,0,37,0
38,0,38,0
39,0,39,0
40,0,40,0
41,0,41,0
42,17361017996,42,1736101
43,18049679183,43,705736682
44,18417920721,44,15302855622
45,19085331098,45,15822683098
46,19182432370,46,16267594633
47,19208138400,47,16577787518
48,19208138400,48,16602144226
49,19208138400,49,16714253866
50,19208138400,50,16784826503
51,19208138400,51,16751314020
52,19208138400,52,16618280487
53,19208138400,53,16617063467
54,19208138400,54,16698492851
55,19208138400,55,16698045262
56,19208138400,56,16649695394
57,19208138400,57,16622070900
58,19208138400,58,16737565228
59,19208138400,59,16679222380
60,19208138400,60,16715210076
61,19208138400,61,16671190077
62,19208138400,62,16618920908
63,19208138400,63,16600792421
64,19208138400,64,16679771942
65,19208138400,65,16697045970
66,19208138400,66,16679072568
67,19208138400,67,16690850016
68,19208138400,68,16725943396
69,19208138400,69,16631185589
70,19208138400,70,16699204164
71,19208138400,71,16730012037
72,19208138400,72,16721792012
73,19208138400,73,16790680223
74,19208138400,74,16824521768
75,19208138400,75,16675269355
76,19208138400,76,16600264693
77,19208138400,77,16743081176
78,19208138400,78,16755885762
79,19208138400,79,16721746358
80,19208138400,80,16635285201
81,19208138400,81,16640187812
82,19208138400,82,16756452770
83,19208138400,83,16772182039
84,19208138400,84,16560998080
85,19208138400,85,16815615388
86,19208138400,86,16648785982
87,19208138400,87,16798071657
88,19208138400,88,16682184396
89,19208138400,89,16844885322
90,19208138400,90,16685702443
91,19208138400,91,16771550827
92,19208138400,92,16769004832
93,19208138400,93,16664162133
94,19208138400,94,16663482025
95,19208138400,95,16726772701
96,19208138400,96,16743706895
97,19208138400,97,16646196899
98,19208138400,98,16696654787
99,19208138400,99,16646848013
100,19208138400,100,16777328778
101,19208138400,101,16680164971
102,19208138400,102,16676960352
103,19208138400,103,16682098975
104,19208138400,104,16802362223
105,19208138400,105,16629530144
106,19208138400,106,16784245902
107,19208138400,107,16575507246
108,19208138400,108,16712865320
109,19208138400,109,16685325060
110,19208138400,110,16703465979
111,19208138400,111,16604030516
112,19208138400,112,16785052249
113,19208138400,113,16653059783
114,19208138400,114,16646333343
115,19208138400,115,16793721440
116,19208138400,116,16728006362
117,19208138400,117,16624365957
118,19208138400,118,16831082386
119,19208138400,119,16585647194
120,19208138400,120,16675403128
121,19208138400,121,16733900616
122,19208138400,122,16741687238
123,19208138400,123,16678425578
124,19208138400,124,16697141303
125,19208138400,125,16636572605
126,19208138400,126,16588350131
127,19208138400,127,16589201328
128,19208138400,128,16561486941
129,19208138400,129,16677257883
130,19208138400,130,16574919526
131,19208138400,131,16747555550
132,19208138400,132,16707750217
133,19208138400,133,16753240017
134,19208138400,134,16651437254
135,19208138400,135,16772694330
136,19208138400,136,16775963170
137,19208138400,137,16696516565
138,19208138400,138,16748101466
139,19208138400,139,16697029299
140,19208138400,140,16754230718
141,19208138400,141,16579860756
142,19208138400,142,16691960677
143,19208138400,143,16758020607
144,19208138400,144,16738624354
145,19208138400,145,16726111196
146,19208138400,146,16811381829
147,19208138400,147,16706245432
148,19208138400,148,16796719941
149,19208138400,149,16697295996
150,19208138400,150,16763742858
151,19208138400,151,16775547718
152,19208138400,152,16651386014
153,19208138400,153,16685273779
154,19208138400,154,16790194338
155,19208138400,155,16753373052
156,19208138400,156,16750385760
157,19208138400,157,16689691269
158,19208138400,158,16722723002
159,19208138400,159,16719162991
160,19208138400,160,16768894293
161,19208138400,161,16573504274
162,19208138400,162,16787095709
163,19208138400,163,16684794737
164,19208138400,164,16761631228
165,19208138400,165,16658981877
166,19208138400,166,16665809198
167,19208138400,167,16675086762
168,19208138400,168,16699930345
169,19208138400,169,16688280810
170,19208138400,170,16665965925
171,19208138400,171,16673431757
172,19208138400,172,16700585720
173,19208138400,173,16631551877
174,19208138400,174,16679918625
175,19208138400,175,16895479738
176,19208138400,176,16770401446
177,19208138400,177,16697798465
178,19208138400,178,16683241811
179,19208138400,179,16652920073
180,19208138400,180,16710287916
181,19208138400,181,16790069822
182,19208138400,182,16655985388
183,19208138400,183,16700275618
184,19208138400,184,16709033776
185,19208138400,185,16764635591
186,19208138400,186,16654648619
187,19208138400,187,16642175176
188,19208138400,188,16708050831
189,19208138400,189,16656461089
190,19208138400,190,16735898429
191,19208138400,191,16726175820
192,19208138400,192,16622095674
193,19208138400,193,16758763906
194,19208138400,194,16703991224
195,19208138400,195,16637471805
196,19208138400,196,16679185741
197,19208138400,197,16703597947
198,19208138400,198,16647375328
199,19208138400,199,16681928516
200,19208138400,200,16643269433
201,19208138400,201,16621072588
202,19208138400,202,16666716892
203,19208138400,203,16764268049
204,19208138400,204,16685533236
205,19208138400,205,16679534135
206,19208138400,206,16671865335
207,19208138400,207,16625269830
208,19208138400,208,16679159903
209,19208138400,209,16705869581
210,19208138400,210,16647875051
211,19208138400,211,16754633797
212,19208138400,212,16681851613
213,19208138400,213,16641770593
214,19208138400,214,16730400364
215,19208138400,215,16744383993
216,19208138400,216,16812867796
217,19208138400,217,16710374612
218,19208138400,218,16605146664
219,19208138400,219,16704552073
220,19208138400,220,16708304283
221,19208138400,221,16769516109
222,19208138400,222,16777198664
223,19208138400,223,16584180720
224,19208138400,224,16712932614
225,19208138400,225,16725162435
226,19208138400,226,16685041385
227,19208138400,227,16800184311
228,19208138400,228,16700803027
229,19208138400,229,16763037937
230,19208138400,230,16597915014
231,19208138400,231,16713777308
232,19208138400,232,16764901996
233,19208138400,233,16728830530
234,19208138400,234,16762493210
235,19208138400,235,16774081855
236,19208138400,236,16762502714
237,19208138400,237,16613356535
238,19208138400,238,16586340927
239,19208138400,239,16624463429
240,19208138400,240,16821235946
241,19208138400,241,16696035411
242,19208138400,242,16547774162
243,19208138400,243,16757138309
244,19208138400,244,16753931030
245,19208138400,245,16755179389
246,19208138400,246,16726169331
247,19208138400,247,16683466848
248,19208138400,248,16661795275
249,19208138400,249,16768150054
250,19208138400,250,16696199297
251,19208138400,251,16686997599
252,19208138400,252,16603002991
253,19208138400,253,16715660057
254,19208138400,254,16653221303
255,19208138400,255,16733933352
256,19208138400,256,16700247709
257,19208138400,257,16795871184
258,19208138400,258,16666297593
259,19208138400,259,16689295440
260,19208138400,260,16741531293
261,19208138400,261,16650652269
262,19208138400,262,16643130215
263,19208138400,263,16604213477
264,19208138400,264,16813935768
265,19208138400,265,16734828672
266,19208138400,266,16772405996
267,19208138400,267,16688625943
268,19208138400,268,16647357773
269,19208138400,269,16733434904
270,19208138400,270,16856356831
271,19208138400,271,16592793440
272,19208138400,272,16630257340
273,19208138400,273,16630178155
