世代,価値最大値,世代,価値平均
1,0,1,0
2,0,2,0
3,0,3,0
4,0,4,0
5,0,5,0
6,0,6,0
7,0,7,0
8,0,8,0
9,0,9,0
10,0,10,0
11,0,11,0
12,0,12,0
13,0,13,0
14,0,14,0
15,0,15,0
16,0,16,0
17,0,17,0
18,0,18,0
19,0,19,0
20,0,20,0
21,0,21,0
22,0,22,0
23,0,23,0
24,0,24,0
25,0,25,0
26,0,26,0
27,0,27,0
28,0,28,0
29,0,29,0
30,0,30,0
31,0,31,0
32,0,32,0
33,0,33,0
34,0,34,0
35,0,35,0
36,0,36,0
37,0,37,0
38,0,38,0
39,15191732861,39,1519173
40,15859143238,40,6073488
41,15804796323,41,15229432
42,16439732658,42,25610767
43,16512844163,43,63338732
44,17063599746,44,172743027
45,17771237976,45,505127562
46,18079921040,46,2077536996
47,18542083757,47,8803521691
48,18629630736,48,13068745777
49,19694782272,49,13487287653
50,20551742729,50,13792032849
51,21481275310,51,14295278990
52,22009234228,52,14879029019
53,22471676657,53,15461171672
54,23343810161,54,16168238290
55,23430400424,55,16520181184
56,23756718422,56,16613589613
57,24152572064,57,16926087036
58,24544647841,58,17229523567
59,24837950653,59,17284113217
60,24941753126,60,17722246914
61,25234818853,61,17521961548
62,25335338614,62,17555011218
63,25525992112,63,17551486295
64,25769745840,64,17746212120
65,25993784242,65,17702915344
66,26118544176,66,17656098102
67,26171356103,67,17920384369
68,26268457375,68,18624494340
69,26268457375,69,19386327939
70,26268457375,70,21639859901
71,26268457375,71,22835867018
72,26268457375,72,24285430808
73,26268457375,73,24687055501
74,26268457375,74,24750398942
75,26268457375,75,24716951604
76,26268457375,76,24676022000
77,26268457375,77,24758265408
78,26268457375,78,24641467241
79,26268457375,79,24674715976
80,26268457375,80,24677217965
81,26268457375,81,24710617424
82,26268457375,82,24748435451
83,26268457375,83,24600189333
84,26268457375,84,24687471611
85,26268457375,85,24779558060
86,26268457375,86,24720923911
87,26268457375,87,24758034415
88,26268457375,88,24685338792
89,26268457375,89,24654286849
90,26268457375,90,24718501151
91,26268457375,91,24786683497
92,26268457375,92,24761753913
93,26268457375,93,24745174444
94,26268457375,94,24735499862
95,26268457375,95,24613877463
96,26268457375,96,24782775659
97,26268457375,97,24762080015
98,26268457375,98,24797020261
99,26268457375,99,24649054720
100,26268457375,100,24732920101
101,26268457375,101,24624473998
102,26268457375,102,24799751511
103,26268457375,103,24725692258
104,26268457375,104,24728332251
105,26268457375,105,24753155398
106,26268457375,106,24731603726
107,26268457375,107,24773260876
108,26268457375,108,24721928699
109,26268457375,109,24613315427
110,26268457375,110,24784255296
111,26268457375,111,24721149392
112,26268457375,112,24702142996
113,26268457375,113,24735566917
114,26268457375,114,24832025826
115,26268457375,115,24688325121
116,26268457375,116,24716544019
117,26268457375,117,24734564405
118,26268457375,118,24794926412
119,26268457375,119,24774600823
120,26268457375,120,24704096716
121,26268457375,121,24849479893
122,26268457375,122,24802382619
123,26268457375,123,24837344075
124,26268457375,124,24656423068
125,26268457375,125,24619415450
126,26268457375,126,24748671576
127,26268457375,127,24711929659
128,26268457375,128,24645737822
129,26268457375,129,24541167085
130,26268457375,130,24781872749
131,26268457375,131,24760431037
132,26268457375,132,24827313977
133,26268457375,133,24756250088
134,26268457375,134,24772724989
135,26268457375,135,24784809509
136,26268457375,136,24719099049
137,26268457375,137,24734887398
138,26268457375,138,24711069464
139,26268457375,139,24683868122
140,26268457375,140,24803399633
141,26268457375,141,24720089356
142,26268457375,142,24833358351
143,26268457375,143,24764252763
144,26268457375,144,24807424917
145,26268457375,145,24685709650
146,26268457375,146,24737444818
147,26268457375,147,24629309503
148,26268457375,148,24733161345
149,26268457375,149,24710177983
150,26268457375,150,24705267498
151,26268457375,151,24657466200
152,26268457375,152,24784835956
153,26268457375,153,24742678644
154,26268457375,154,24689502472
155,26268457375,155,24693961999
156,26268457375,156,24714997677
157,26268457375,157,24776299996
158,26268457375,158,24812834844
159,26268457375,159,24802728937
160,26268457375,160,24718092600
161,26268457375,161,24785111565
162,26268457375,162,24684130859
163,26268457375,163,24680517072
164,26268457375,164,24796825401
165,26268457375,165,24768386441
166,26268457375,166,24770945819
167,26268457375,167,24782781958
168,26268457375,168,24704612801
169,26268457375,169,24721723419
170,26268457375,170,24838426875
171,26268457375,171,24797781912
172,26268457375,172,24678416922
173,26268457375,173,24755211616
174,26268457375,174,24694085874
175,26268457375,175,24869040609
176,26268457375,176,24800502046
177,26268457375,177,24604089179
178,26268457375,178,24620590798
179,26268457375,179,24781632019
180,26268457375,180,24796983923
181,26268457375,181,24689353937
182,26268457375,182,24786583852
183,26268457375,183,24749148442
184,26268457375,184,24775040754
185,26268457375,185,24739776477
186,26268457375,186,24671188331
187,26268457375,187,24697770834
188,26268457375,188,24781666022
189,26268457375,189,24677037579
190,26268457375,190,24671134752
191,26268457375,191,24613995171
192,26268457375,192,24678160527
193,26268457375,193,24666981892
194,26268457375,194,24773100461
195,26268457375,195,24766322034
196,26268457375,196,24749141764
197,26268457375,197,24797932172
198,26268457375,198,24683455409
199,26268457375,199,24774210336
200,26268457375,200,24686664103
201,26268457375,201,24648360947
202,26268457375,202,24704541001
203,26268457375,203,24663181153
204,26268457375,204,24708065897
205,26268457375,205,24762266674
206,26268457375,206,24723566614
207,26268457375,207,24684451827
208,26268457375,208,24797561298
209,26268457375,209,24742074779
210,26268457375,210,24787004812
211,26268457375,211,24687508000
212,26268457375,212,24732836643
213,26268457375,213,24834079908
214,26268457375,214,24701128832
215,26268457375,215,24686076578
216,26268457375,216,24740493038
217,26268457375,217,24746843642
218,26268457375,218,24842891765
219,26268457375,219,24768976501
220,26268457375,220,24735066229
221,26268457375,221,24720275648
222,26268457375,222,24635777834
223,26268457375,223,24663869241
224,26268457375,224,24740056423
225,26268457375,225,24664240115
226,26268457375,226,24748372015
227,26268457375,227,24852044259
228,26268457375,228,24689769428
229,26268457375,229,24735705626
230,26268457375,230,24770265643
231,26268457375,231,24720113244
232,26268457375,232,24704832685
233,26268457375,233,24811674976
234,26268457375,234,24697070392
235,26268457375,235,24767406174
236,26268457375,236,24805939260
237,26268457375,237,24609667602
238,26268457375,238,24790215416
239,26268457375,239,24836899474
240,26268457375,240,24711364434
241,26268457375,241,24782596863
242,26268457375,242,24717996285
243,26268457375,243,24674235772
244,26268457375,244,24737724443
245,26268457375,245,24723359213
246,26268457375,246,24673799997
247,26268457375,247,24763800030
248,26268457375,248,24802217747
249,26268457375,249,24715468458
250,26268457375,250,24751494501
251,26268457375,251,24692532367
252,26268457375,252,24589704472
253,26268457375,253,24745611329
254,26268457375,254,24789428669
255,26268457375,255,24743463627
256,26268457375,256,24753356087
257,26268457375,257,24563115353
258,26268457375,258,24845129735
259,26268457375,259,24810212273
260,26268457375,260,24731296866
261,26268457375,261,24713821557
262,26268457375,262,24703707382
263,26268457375,263,24667808158
264,26268457375,264,24839773978
265,26268457375,265,24736679407
266,26268457375,266,24719366779
267,26268457375,267,24827447775
268,26268457375,268,24722497741
269,26268457375,269,24592630035
270,26268457375,270,24745611318
271,26268457375,271,24706806357
272,26268457375,272,24535257501
