世代,価値最大値,世代,価値平均
1,0,1,0
2,0,2,0
3,0,3,0
4,0,4,0
5,0,5,0
6,0,6,0
7,0,7,0
8,0,8,0
9,0,9,0
10,0,10,0
11,0,11,0
12,0,12,0
13,0,13,0
14,0,14,0
15,0,15,0
16,0,16,0
17,0,17,0
18,0,18,0
19,0,19,0
20,0,20,0
21,0,21,0
22,0,22,0
23,0,23,0
24,0,24,0
25,0,25,0
26,0,26,0
27,0,27,0
28,0,28,0
29,0,29,0
30,0,30,0
31,0,31,0
32,0,32,0
33,0,33,0
34,0,34,0
35,0,35,0
36,0,36,0
37,0,37,0
38,0,38,0
39,0,39,0
40,0,40,0
41,0,41,0
42,0,42,0
43,0,43,0
44,0,44,0
45,0,45,0
46,0,46,0
47,0,47,0
48,0,48,0
49,0,49,0
50,0,50,0
51,0,51,0
52,0,52,0
53,0,53,0
54,0,54,0
55,0,55,0
56,0,56,0
57,0,57,0
58,12493414944,58,1249341
59,12493414944,59,3748024
60,13073419318,60,10041999
61,13073419318,61,34681150
62,14103721218,62,84147806
63,14103721218,63,210286686
64,14789519877,64,628431903
65,15604287190,65,2706317081
66,16260014468,66,9157578852
67,17493953049,67,10600044553
68,18130426863,68,11173818856
69,19339198294,69,11730266029
70,20348405421,70,12759692154
71,21641814169,71,13500737504
72,22091539488,72,14251898568
73,22721451367,73,14700714689
74,24375169176,74,15168777239
75,24375169176,75,15455767521
76,24780611537,76,16170389077
77,24782263831,77,16593017081
78,25156113663,78,16976796809
79,25197778557,79,17269852904
80,25382381102,80,17545365581
81,25411949960,81,17932473955
82,25515996867,82,18223105189
83,25655232786,83,18035367435
84,25746846349,84,18227398262
85,25998578412,85,18726189773
86,25998578412,86,18996579936
87,26125592173,87,18689748303
88,26125592173,88,18440074736
89,26125592173,89,18412094168
90,26125592173,90,18362670472
91,26125592173,91,19414127552
92,26125592173,92,22021050929
93,26125592173,93,23109616936
94,26125592173,94,23067345289
95,26125592173,95,23097092355
96,26125592173,96,23041985084
97,26125592173,97,22948417244
98,26125592173,98,23122687038
99,26125592173,99,23004068623
100,26125592173,100,23039347541
101,26125592173,101,22992736173
102,26125592173,102,23044435746
103,26125592173,103,22983161737
104,26125592173,104,23062971304
105,26125592173,105,23034608762
106,26125592173,106,23180633557
107,26125592173,107,23000763030
108,26125592173,108,22977785416
109,26125592173,109,23032056455
110,26125592173,110,23130556761
111,26125592173,111,23153454038
112,26125592173,112,23129916799
113,26125592173,113,23006358865
114,26125592173,114,23163430113
115,26125592173,115,23088724463
116,26125592173,116,23015211537
117,26125592173,117,23169058540
118,26125592173,118,23022979237
119,26125592173,119,23044303537
120,26125592173,120,23024148147
121,26125592173,121,23137691757
122,26125592173,122,23180021718
123,26125592173,123,23059295619
124,26125592173,124,23071284654
125,26125592173,125,23154320832
126,26125592173,126,23053894772
127,26125592173,127,23103895170
128,26125592173,128,22917410232
129,26125592173,129,23124759499
130,26125592173,130,23100602738
131,26125592173,131,22985421328
132,26125592173,132,23113924207
133,26125592173,133,22998882259
134,26125592173,134,23183641576
135,26125592173,135,23050940204
136,26125592173,136,23033738644
137,26125592173,137,23133561050
138,26125592173,138,23222748208
139,26125592173,139,23121084064
140,26125592173,140,22938163025
141,26125592173,141,23068577076
142,26125592173,142,23138815584
143,26125592173,143,23054036566
144,26125592173,144,23080285700
145,26125592173,145,23135245162
146,26125592173,146,22923482310
147,26125592173,147,23248352459
148,26125592173,148,22945801937
149,26125592173,149,23093235454
150,26125592173,150,23099927275
151,26125592173,151,23036060473
152,26125592173,152,23133681693
153,26125592173,153,23001257175
154,26125592173,154,23111203817
155,26125592173,155,22973302468
156,26125592173,156,23193668181
157,26125592173,157,23079424007
158,26125592173,158,23066049843
159,26125592173,159,23032083124
160,26125592173,160,23053608916
161,26125592173,161,23053457431
162,26125592173,162,23103968457
163,26125592173,163,23027725314
164,26125592173,164,23022556144
165,26125592173,165,23105342332
166,26125592173,166,22886467488
167,26125592173,167,23104272056
168,26125592173,168,23027568514
169,26125592173,169,23028412881
170,26125592173,170,23042303810
171,26125592173,171,22996620952
172,26125592173,172,23273487632
173,26125592173,173,23071159873
174,26125592173,174,23094652822
175,26125592173,175,23115914639
176,26125592173,176,23099497840
177,26125592173,177,23052940820
178,26125592173,178,23043109104
179,26125592173,179,23200769756
180,26125592173,180,23114166281
181,26125592173,181,23136533273
182,26125592173,182,22978870318
183,26125592173,183,23039334876
184,26125592173,184,23036981527
185,26125592173,185,23076184188
186,26125592173,186,23140272567
187,26125592173,187,23056260788
188,26125592173,188,23037266261
189,26125592173,189,23002963440
190,26125592173,190,22853515442
191,26125592173,191,23002474940
192,26125592173,192,23172292164
193,26125592173,193,23052672158
194,26125592173,194,23058651605
195,26125592173,195,22960697674
196,26125592173,196,23130519985
197,26125592173,197,23142193998
198,26125592173,198,22880195828
199,26125592173,199,23156067713
200,26125592173,200,23040724052
201,26125592173,201,23104304526
202,26125592173,202,23128864430
203,26125592173,203,23183926540
204,26125592173,204,23064635471
205,26125592173,205,23087049673
206,26125592173,206,23269186792
207,26125592173,207,23104851117
208,26125592173,208,22975300106
209,26125592173,209,23013839034
210,26125592173,210,23104319634
211,26125592173,211,23091018265
212,26125592173,212,23098566116
213,26125592173,213,23104387308
214,26125592173,214,23011161092
215,26125592173,215,23081989096
216,26125592173,216,23004019118
217,26125592173,217,22867345314
218,26125592173,218,22986297575
219,26125592173,219,22957638461
220,26125592173,220,23058551937
221,26125592173,221,23165349927
222,26125592173,222,23129794191
223,26125592173,223,23087785480
224,26125592173,224,23012017526
225,26125592173,225,23071979172
226,26125592173,226,23035313688
227,26125592173,227,22928209308
228,26125592173,228,23106576560
229,26125592173,229,23080856840
230,26125592173,230,23047026586
231,26125592173,231,23155029287
232,26125592173,232,23160608300
233,26125592173,233,22987187874
234,26125592173,234,22843569874
235,26125592173,235,23010991315
236,26125592173,236,23001664634
237,26125592173,237,23059394728
238,26125592173,238,23093126598
239,26125592173,239,23026867030
240,26125592173,240,23057394026
241,26125592173,241,22897450228
242,26125592173,242,23027764024
243,26125592173,243,23104423864
244,26125592173,244,23151428519
245,26125592173,245,23140165013
246,26125592173,246,23074719486
247,26125592173,247,23162305535
248,26125592173,248,23089250560
249,26125592173,249,23067536688
250,26125592173,250,22989123479
251,26125592173,251,23189108338
252,26125592173,252,23147815776
253,26125592173,253,23117391564
254,26125592173,254,22936246116
255,26125592173,255,22988723748
256,26125592173,256,23259764334
257,26125592173,257,23211911353
258,26125592173,258,23046122763
259,26125592173,259,23027277229
260,26125592173,260,23100541471
261,26125592173,261,22859910569
262,26125592173,262,23173627893
263,26125592173,263,23156098748
264,26125592173,264,23100297698
265,26125592173,265,23058238198
266,26125592173,266,23129352067
267,26125592173,267,22948047224
268,26125592173,268,22985824861
269,26125592173,269,22886210788
270,26125592173,270,23145092865
271,26125592173,271,23003906213
272,26125592173,272,23248204386
273,26125592173,273,23036243341
274,26125592173,274,23202502861
275,26125592173,275,23030412665
276,26125592173,276,23095626668
277,26125592173,277,23161627383
278,26125592173,278,23160064931
279,26125592173,279,23013614838
280,26125592173,280,23076643906
