世代,価値最大値,世代,価値平均
243,24677832681,243,23168183506
244,24677832681,244,23120080013
245,24677832681,245,23255241733
246,24677832681,246,23143001030
247,24677832681,247,23300679446
248,24677832681,248,23187364125
249,24677832681,249,23188581583
250,24677832681,250,23172934444
251,24677832681,251,23263420869
252,24677832681,252,23153339907
253,24677832681,253,23160016895
254,24677832681,254,23178229030
255,24677832681,255,23218813831
256,24677832681,256,23123736427
257,24677832681,257,23250249626
258,24677832681,258,23172567538
259,24677832681,259,23215997911
260,24677832681,260,23220921915
261,24677832681,261,23140658385
262,24677832681,262,23170226431
263,24677832681,263,23188964932
264,24677832681,264,23281776970
265,24677832681,265,23160200566
266,24677832681,266,23142187279
267,24677832681,267,23253628000
268,24677832681,268,23269179218
269,24677832681,269,23231872479
270,24677832681,270,23178040061
271,24677832681,271,23093188780
272,24677832681,272,23243537046
273,24677832681,273,23178656312
274,24677832681,274,23266935200
275,24677832681,275,23185418849
276,24677832681,276,23136040886
277,24677832681,277,23039292549
278,24677832681,278,23185532796
279,24677832681,279,23195823603
280,24677832681,280,23221216877
281,24677832681,281,23258132943
282,24677832681,282,23097880067
283,24677832681,283,23251351305
284,24677832681,284,23191859472
285,24677832681,285,23099409817
286,24677832681,286,23144998162
287,24677832681,287,23256030165
288,24677832681,288,23128509925
289,24677832681,289,23278786734
290,24677832681,290,23191801436
291,24677832681,291,23293217442
292,24677832681,292,23172157193
293,24677832681,293,23240788636
294,24677832681,294,23206968526
295,24677832681,295,23244497076
296,24677832681,296,23230917290
297,24677832681,297,23146156437
298,24677832681,298,23129724945
299,24677832681,299,23100377937
300,24677832681,300,23128542023
301,24677832681,301,23153051561
302,24677832681,302,23104071721
303,24677832681,303,23071773290
304,24677832681,304,23157009969
305,24677832681,305,23130903130
306,24677832681,306,23122560998
307,24677832681,307,23210959708
308,24677832681,308,23159234338
309,24677832681,309,23162145619
310,24677832681,310,23107373506
311,24677832681,311,23290649027
312,24677832681,312,23225610500
313,24677832681,313,23220892984
314,24677832681,314,23312360487
315,24677832681,315,23053199561
316,24677832681,316,23125360110
317,24677832681,317,23116422661
318,24677832681,318,23257041009
319,24677832681,319,23104853163
320,24677832681,320,23203071514
321,24677832681,321,23159192893
322,24677832681,322,23182023425
323,24677832681,323,23245573401
324,24677832681,324,23124985119
325,24677832681,325,23260916079
326,24677832681,326,23126754115
327,24677832681,327,23168518119
328,24677832681,328,23216655352
329,24677832681,329,23227452884
330,24677832681,330,23190599349
331,24677832681,331,23209380013
332,24677832681,332,23204267159
333,24677832681,333,23254494142
334,24677832681,334,23292442258
335,24677832681,335,23174665101
336,24677832681,336,23250983462
337,24677832681,337,23231697967
338,24677832681,338,23166816998
339,24677832681,339,23175781026
340,24677832681,340,23239280137
341,24677832681,341,23193076572
342,24677832681,342,23210544617
343,24677832681,343,23226115867
344,24677832681,344,23124806140
345,24677832681,345,23228230731
346,24677832681,346,23273720319
347,24677832681,347,23213060782
348,24677832681,348,23081342273
349,24677832681,349,23113192776
350,24677832681,350,23242277592
351,24677832681,351,23193096354
352,24677832681,352,23202631419
353,24677832681,353,23102463370
354,24677832681,354,23122239723
355,24677832681,355,23053336958
356,24677832681,356,23215838528
357,24677832681,357,23155491237
358,24677832681,358,23209477220
359,24677832681,359,23228346395
360,24677832681,360,23177170197
361,24677832681,361,23255294478
362,24677832681,362,23165779709
363,24677832681,363,23138385343
364,24677832681,364,23071022222
365,24677832681,365,23212010071
366,24677832681,366,23250595128
367,24677832681,367,23160757970
368,24677832681,368,23195495871
369,24677832681,369,23105440796
370,24677832681,370,23266031008
371,24677832681,371,23087508904
372,24677832681,372,23195859462
373,24677832681,373,23254945127
374,24677832681,374,23242893032
375,24677832681,375,23174912457
376,24677832681,376,23149565861
377,24677832681,377,23151945167
378,24677832681,378,23206816305
