世代,価値最大値,世代,価値平均
1,0,1,0
2,0,2,0
3,0,3,0
4,0,4,0
5,0,5,0
6,0,6,0
7,0,7,0
8,0,8,0
9,0,9,0
10,0,10,0
11,0,11,0
12,0,12,0
13,0,13,0
14,0,14,0
15,0,15,0
16,0,16,0
17,0,17,0
18,13897598861,18,1389759
19,15404307854,19,291817996
20,16981477640,20,13080709621
21,18820643066,21,14353334823
22,20559268362,22,14628948780
23,21536029453,23,17485680487
24,21979840458,24,19588125548
25,22421551380,25,19272851843
26,22535314432,26,20853045356
27,22535314432,27,20864601171
28,22535314432,28,21196407953
29,22535314432,29,21083412172
30,22535314432,30,21177806473
31,22535314432,31,21129696995
32,22535314432,32,21075446484
33,22535314432,33,21131208997
34,22535314432,34,21131058777
35,22535314432,35,21083999866
36,22535314432,36,21210496489
37,22535314432,37,21142155691
38,22535314432,38,21137902148
39,22535314432,39,21117319304
40,22535314432,40,21164354079
41,22535314432,41,21139730757
42,22535314432,42,21179607167
43,22535314432,43,21247464816
44,22535314432,44,21137193788
45,22535314432,45,21120289642
46,22535314432,46,21210822428
47,22535314432,47,21151543112
48,22535314432,48,21209452390
49,22535314432,49,21166396959
50,22535314432,50,21213679979
51,22535314432,51,21141285158
52,22535314432,52,21185875233
53,22535314432,53,21214633717
54,22535314432,54,21096394171
55,22535314432,55,21143551630
56,22535314432,56,21062631386
57,22535314432,57,21081030577
58,22535314432,58,21036578206
59,22535314432,59,21130805768
60,22535314432,60,21128306635
61,22535314432,61,21116557052
62,22535314432,62,21204783163
63,22535314432,63,21147388927
64,22535314432,64,21162630561
65,22535314432,65,21083579083
66,22535314432,66,21238001969
67,22535314432,67,21192209826
68,22535314432,68,21051179243
69,22535314432,69,21168882955
70,22535314432,70,21143023445
71,22535314432,71,21165387205
72,22535314432,72,21206509511
73,22535314432,73,21150348939
74,22535314432,74,21172106563
75,22535314432,75,21220878540
76,22535314432,76,21158912393
77,22535314432,77,21095075846
78,22535314432,78,21091059386
79,22535314432,79,21192348082
80,22535314432,80,21230892104
81,22535314432,81,21198733318
82,22535314432,82,21136787994
83,22535314432,83,21202074826
84,22535314432,84,21101898931
85,22535314432,85,21135556963
86,22535314432,86,21244302928
87,22535314432,87,21248234208
88,22535314432,88,21170898516
89,22535314432,89,21224045586
90,22535314432,90,21136174781
91,22535314432,91,21062835863
92,22535314432,92,21157924087
93,22535314432,93,21101274709
94,22535314432,94,21172654851
95,22535314432,95,21112691125
96,22535314432,96,21112469918
97,22535314432,97,21124987937
98,22535314432,98,21130568696
99,22535314432,99,21168107613
100,22535314432,100,21074503562
101,22535314432,101,21192729021
102,22535314432,102,21105250215
103,22535314432,103,21222428573
104,22535314432,104,21197492183
105,22535314432,105,21146764686
106,22535314432,106,21131568116
107,22535314432,107,21050006816
108,22535314432,108,21111166317
109,22535314432,109,21119656796
110,22535314432,110,21120218476
111,22535314432,111,21061981653
112,22535314432,112,21082342350
113,22535314432,113,21174588386
114,22535314432,114,21117150602
115,22535314432,115,21180205700
116,22535314432,116,21121185278
117,22535314432,117,21206268242
118,22535314432,118,21055833968
119,22535314432,119,21183584153
120,22535314432,120,21090234908
121,22535314432,121,21198390292
122,22535314432,122,21148803796
123,22535314432,123,21204500603
124,22535314432,124,21177088901
125,22535314432,125,21204685118
126,22535314432,126,21252956926
127,22535314432,127,21111723842
128,22535314432,128,21117850328
129,22535314432,129,21205558757
130,22535314432,130,21150038800
131,22535314432,131,21122587942
132,22535314432,132,21115130978
133,22535314432,133,21107726615
134,22535314432,134,21109183191
135,22535314432,135,21199211680
136,22535314432,136,21071726921
137,22535314432,137,21219022748
138,22535314432,138,21155544358
139,22535314432,139,21068016209
140,22535314432,140,21091624869
141,22535314432,141,21161328933
142,22535314432,142,21141937975
143,22535314432,143,21018520130
144,22535314432,144,21156610629
145,22535314432,145,21084351780
146,22535314432,146,21232762998
147,22535314432,147,21151387561
148,22535314432,148,21154001066
149,22535314432,149,21235211499
150,22535314432,150,21158036688
151,22535314432,151,21128407008
152,22535314432,152,21136370917
153,22535314432,153,21230824883
154,22535314432,154,21139216760
155,22535314432,155,21020944125
156,22535314432,156,21065840700
157,22535314432,157,21072849489
158,22535314432,158,21116290800
159,22535314432,159,21137722400
160,22535314432,160,21148034180
161,22535314432,161,21130063073
162,22535314432,162,21136970057
163,22535314432,163,21194624569
164,22535314432,164,21138993070
165,22535314432,165,21215287224
166,22535314432,166,21245595475
167,22535314432,167,21165715461
168,22535314432,168,21124463004
169,22535314432,169,21161486154
170,22535314432,170,21080406878
171,22535314432,171,21297931278
172,22535314432,172,21145067080
173,22535314432,173,21125616441
174,22535314432,174,21034552373
175,22535314432,175,21148999820
176,22535314432,176,21256052790
177,22535314432,177,21230693452
178,22535314432,178,21164981482
179,22535314432,179,21119697813
180,22535314432,180,21175509306
181,22535314432,181,21136773283
182,22535314432,182,21114570628
183,22535314432,183,21143513526
184,22535314432,184,21133160983
185,22535314432,185,20977073188
186,22535314432,186,21123364406
187,22535314432,187,21243940822
188,22535314432,188,21067065858
189,22535314432,189,21219039854
190,22535314432,190,21206392607
191,22535314432,191,21253700123
192,22535314432,192,21240824046
193,22535314432,193,21114520103
194,22535314432,194,21192141910
195,22535314432,195,21101370090
196,22535314432,196,21114428262
197,22535314432,197,21155267918
198,22535314432,198,21170644616
199,22535314432,199,21271907734
200,22535314432,200,21158526228
201,22535314432,201,21106520091
202,22535314432,202,21197097870
203,22535314432,203,21226024839
204,22535314432,204,21085273601
205,22535314432,205,21152475104
206,22535314432,206,21087454609
207,22535314432,207,21120560756
208,22535314432,208,21104343797
209,22535314432,209,21131435298
210,22535314432,210,21189991170
211,22535314432,211,21119532987
212,22535314432,212,21151087689
213,22535314432,213,21212979000
214,22535314432,214,21063135698
215,22535314432,215,21179667980
216,22535314432,216,21136061292
217,22535314432,217,21146684240
218,22535314432,218,21207807871
219,22535314432,219,21299395360
220,22535314432,220,21237702629
221,22535314432,221,21155005526
222,22535314432,222,21147145114
223,22535314432,223,21094179517
224,22535314432,224,21223255439
225,22535314432,225,21096811467
226,22535314432,226,21088188878
227,22535314432,227,21252129579
228,22535314432,228,21111528423
229,22535314432,229,21123696715
230,22535314432,230,21137194240
231,22535314432,231,21094949022
232,22535314432,232,21145665507
233,22535314432,233,21205015456
234,22535314432,234,21093187372
235,22535314432,235,21131501470
236,22535314432,236,21130067318
237,22535314432,237,21165047551
238,22535314432,238,21173881566
239,22535314432,239,21198629091
240,22535314432,240,21170132161
241,22535314432,241,21183968053
242,22535314432,242,21071024676
243,22535314432,243,21120158723
244,22535314432,244,21161530219
245,22535314432,245,21199971200
246,22535314432,246,21163048651
247,22535314432,247,21095930507
248,22535314432,248,21169685934
249,22535314432,249,21134144644
250,22535314432,250,21047318305
251,22535314432,251,21112593044
252,22535314432,252,21170302197
253,22535314432,253,21186396420
254,22535314432,254,21182302601
255,22535314432,255,21154205097
256,22535314432,256,21113723740
257,22535314432,257,21182242489
258,22535314432,258,21080328393
259,22535314432,259,21100250163
260,22535314432,260,21267651997
261,22535314432,261,21187868822
262,22535314432,262,21111634664
263,22535314432,263,21114075072
