世代,価値最大値,世代,価値平均
1,0,1,0
2,0,2,0
3,0,3,0
4,0,4,0
5,0,5,0
6,0,6,0
7,0,7,0
8,0,8,0
9,0,9,0
10,0,10,0
11,0,11,0
12,0,12,0
13,0,13,0
14,0,14,0
15,0,15,0
16,0,16,0
17,0,17,0
18,0,18,0
19,0,19,0
20,0,20,0
21,0,21,0
22,0,22,0
23,0,23,0
24,0,24,0
25,0,25,0
26,0,26,0
27,0,27,0
28,0,28,0
29,0,29,0
30,0,30,0
31,0,31,0
32,0,32,0
33,0,33,0
34,0,34,0
35,0,35,0
36,0,36,0
37,0,37,0
38,0,38,0
39,0,39,0
40,0,40,0
41,0,41,0
42,0,42,0
43,0,43,0
44,0,44,0
45,0,45,0
46,0,46,0
47,0,47,0
48,0,48,0
49,0,49,0
50,0,50,0
51,0,51,0
52,0,52,0
53,0,53,0
54,0,54,0
55,0,55,0
56,0,56,0
57,0,57,0
58,0,58,0
59,0,59,0
60,0,60,0
61,0,61,0
62,0,62,0
63,0,63,0
64,0,64,0
65,0,65,0
66,0,66,0
67,0,67,0
68,14972586253,68,1497258
69,15893743865,69,693352385
70,16546534184,70,14101987247
71,17213944561,71,14972348697
72,17655655483,72,15539937783
73,17655655483,73,16106068795
74,17655655483,74,16465733752
75,17655655483,75,16489245512
76,17655655483,76,16485421063
77,17655655483,77,16478479268
78,17655655483,78,16391493636
79,17655655483,79,16521003102
80,17655655483,80,16405342128
81,17655655483,81,16460287691
82,17655655483,82,16414866454
83,17655655483,83,16436569582
84,17655655483,84,16493942150
85,17655655483,85,16410651301
86,17655655483,86,16389174318
87,17655655483,87,16469592459
88,17655655483,88,16488253110
89,17655655483,89,16397708478
90,17655655483,90,16425898090
91,17655655483,91,16410954062
92,17655655483,92,16417056990
93,17655655483,93,16380302244
94,17655655483,94,16393287043
95,17655655483,95,16506928822
96,17655655483,96,16379347416
97,17655655483,97,16424868778
98,17655655483,98,16416818711
99,17655655483,99,16395754363
100,17655655483,100,16448927811
101,17655655483,101,16405522313
102,17655655483,102,16477424767
103,17655655483,103,16374271298
104,17655655483,104,16454672043
105,17655655483,105,16492409374
106,17655655483,106,16426949149
107,17655655483,107,16439547713
108,17655655483,108,16500732582
109,17655655483,109,16420266263
110,17655655483,110,16463520519
111,17655655483,111,16442946531
112,17655655483,112,16365689223
113,17655655483,113,16453277589
114,17655655483,114,16405142706
115,17655655483,115,16457614946
116,17655655483,116,16489759266
117,17655655483,117,16444068161
118,17655655483,118,16454667726
119,17655655483,119,16454389098
120,17655655483,120,16408252036
121,17655655483,121,16340981690
122,17655655483,122,16434312943
123,17655655483,123,16451932106
124,17655655483,124,16433546040
125,17655655483,125,16491146391
126,17655655483,126,16456787508
127,17655655483,127,16455392621
128,17655655483,128,16494567422
129,17655655483,129,16411779745
130,17655655483,130,16361891203
131,17655655483,131,16384869983
132,17655655483,132,16434671716
133,17655655483,133,16378682671
134,17655655483,134,16492339759
135,17655655483,135,16417856331
136,17655655483,136,16477642589
137,17655655483,137,16472536488
138,17655655483,138,16423337601
139,17655655483,139,16409107230
140,17655655483,140,16482899442
141,17655655483,141,16453657226
142,17655655483,142,16469432611
143,17655655483,143,16416328922
144,17655655483,144,16426729975
145,17655655483,145,16432936665
146,17655655483,146,16492183888
147,17655655483,147,16340158180
148,17655655483,148,16397679457
149,17655655483,149,16459466735
150,17655655483,150,16490282434
151,17655655483,151,16435971322
152,17655655483,152,16460069740
153,17655655483,153,16452205382
154,17655655483,154,16378096462
155,17655655483,155,16413843699
156,17655655483,156,16478586307
157,17655655483,157,16523889664
158,17655655483,158,16463819088
159,17655655483,159,16453118706
160,17655655483,160,16424837152
161,17655655483,161,16467267092
162,17655655483,162,16405034499
163,17655655483,163,16433539096
164,17655655483,164,16491029429
165,17655655483,165,16394011097
166,17655655483,166,16477568799
167,17655655483,167,16381349684
168,17655655483,168,16387586894
169,17655655483,169,16404261991
170,17655655483,170,16357325800
171,17655655483,171,16471482210
172,17655655483,172,16369912698
173,17655655483,173,16403552754
174,17655655483,174,16398406621
175,17655655483,175,16507530122
176,17655655483,176,16517967310
177,17655655483,177,16462647354
178,17655655483,178,16371505829
179,17655655483,179,16400187580
180,17655655483,180,16443800113
181,17655655483,181,16392663846
182,17655655483,182,16442155423
183,17655655483,183,16439410713
184,17655655483,184,16495249320
185,17655655483,185,16397343180
186,17655655483,186,16484224224
187,17655655483,187,16480643511
188,17655655483,188,16458813956
189,17655655483,189,16483370260
190,17655655483,190,16448322670
191,17655655483,191,16496788785
192,17655655483,192,16461490517
193,17655655483,193,16415547264
194,17655655483,194,16436246454
195,17655655483,195,16448048065
196,17655655483,196,16465393705
197,17655655483,197,16344139189
198,17655655483,198,16383163266
199,17655655483,199,16433607811
200,17655655483,200,16439721976
201,17655655483,201,16541687043
202,17655655483,202,16383163381
203,17655655483,203,16422810721
204,17655655483,204,16437927734
205,17655655483,205,16501034667
206,17655655483,206,16414046944
207,17655655483,207,16334783479
208,17655655483,208,16412532159
209,17655655483,209,16425045478
210,17655655483,210,16493059026
211,17655655483,211,16483638353
212,17655655483,212,16405460860
213,17655655483,213,16378769639
214,17655655483,214,16391937561
215,17655655483,215,16462779352
216,17655655483,216,16390014302
217,17655655483,217,16456029520
218,17655655483,218,16447990942
219,17655655483,219,16463820661
220,17655655483,220,16372151201
221,17655655483,221,16495772355
222,17655655483,222,16459828180
223,17655655483,223,16423949133
224,17655655483,224,16407944666
225,17655655483,225,16421109571
226,17655655483,226,16521232212
227,17655655483,227,16391241907
228,17655655483,228,16409068160
229,17655655483,229,16420910790
230,17655655483,230,16428920301
231,17655655483,231,16377190092
232,17655655483,232,16586575635
233,17655655483,233,16459901240
234,17655655483,234,16351136009
235,17655655483,235,16432513227
236,17655655483,236,16391436713
237,17655655483,237,16389535053
238,17655655483,238,16442028993
239,17655655483,239,16407193017
240,17655655483,240,16385761041
241,17655655483,241,16334122755
242,17655655483,242,16501857654
243,17655655483,243,16477469303
244,17655655483,244,16385852036
245,17655655483,245,16399297297
246,17655655483,246,16421904199
247,17655655483,247,16426964389
248,17655655483,248,16507623058
249,17655655483,249,16344782192
250,17655655483,250,16411351142
251,17655655483,251,16437351747
252,17655655483,252,16493873338
253,17655655483,253,16455138654
254,17655655483,254,16413241941
255,17655655483,255,16452366438
256,17655655483,256,16477483914
257,17655655483,257,16432410854
258,17655655483,258,16419013405
259,17655655483,259,16398961226
260,17655655483,260,16394942541
261,17655655483,261,16420324092
262,17655655483,262,16450045634
263,17655655483,263,16477412987
264,17655655483,264,16490973689
265,17655655483,265,16395216132
266,17655655483,266,16453747131
267,17655655483,267,16394262997
268,17655655483,268,16468401205
269,17655655483,269,16346321685
270,17655655483,270,16462947957
271,17655655483,271,16372178541
272,17655655483,272,16389476536
273,17655655483,273,16452990591
274,17655655483,274,16413014482
275,17655655483,275,16530066063
276,17655655483,276,16411219748
277,17655655483,277,16378969451
278,17655655483,278,16433630820
279,17655655483,279,16531250825
280,17655655483,280,16399732009
281,17655655483,281,16433192146
282,17655655483,282,16478721504
283,17655655483,283,16453758984
284,17655655483,284,16387945416
