世代,価値最大値,世代,価値平均
1,0,1,0
2,0,2,0
3,0,3,0
4,0,4,0
5,0,5,0
6,0,6,0
7,0,7,0
8,0,8,0
9,0,9,0
10,0,10,0
11,0,11,0
12,0,12,0
13,0,13,0
14,0,14,0
15,0,15,0
16,0,16,0
17,0,17,0
18,0,18,0
19,0,19,0
20,0,20,0
21,0,21,0
22,0,22,0
23,0,23,0
24,0,24,0
25,0,25,0
26,0,26,0
27,0,27,0
28,0,28,0
29,0,29,0
30,0,30,0
31,0,31,0
32,0,32,0
33,0,33,0
34,0,34,0
35,0,35,0
36,0,36,0
37,0,37,0
38,0,38,0
39,0,39,0
40,0,40,0
41,0,41,0
42,16093463223,42,1609346
43,16093463223,43,19312155
44,16760873600,44,165583256
45,16760873600,45,1473468376
46,16760873600,46,9204637672
47,16760873600,47,15075995159
48,16760873600,48,15374829767
49,16760873600,49,15511935238
50,16760873600,50,15564187533
51,16760873600,51,15608294417
52,16760873600,52,15638757593
53,16760873600,53,15565820597
54,16760873600,54,15557351131
55,16760873600,55,15611310441
56,16760873600,56,15676467976
57,16760873600,57,15588160474
58,16760873600,58,15524997302
59,16760873600,59,15533577700
60,16760873600,60,15576759370
61,16760873600,61,15532214361
62,16760873600,62,15559566376
63,16760873600,63,15592541096
64,16760873600,64,15630798651
65,16760873600,65,15661203602
66,16760873600,66,15595567892
67,16760873600,67,15580697520
68,16760873600,68,15568308076
69,16760873600,69,15548967694
70,16760873600,70,15600192922
71,16760873600,71,15610551498
72,16760873600,72,15501489387
73,16760873600,73,15559818064
74,16760873600,74,15578753114
75,16760873600,75,15484536044
76,16760873600,76,15610487855
77,16760873600,77,15532847094
78,16760873600,78,15615671920
79,16760873600,79,15588066800
80,16760873600,80,15602759004
81,16760873600,81,15651816257
82,16760873600,82,15524575075
83,16760873600,83,15637456962
84,16760873600,84,15546695545
85,16760873600,85,15559453656
86,16760873600,86,15525173807
87,16760873600,87,15565794760
88,16760873600,88,15562698790
89,16760873600,89,15643426692
90,16760873600,90,15554302786
91,16760873600,91,15607066939
92,16760873600,92,15563556557
93,16760873600,93,15609963618
94,16760873600,94,15603670838
95,16760873600,95,15580565637
96,16760873600,96,15543386728
97,16760873600,97,15542511316
98,16760873600,98,15564723582
99,16760873600,99,15504091602
100,16760873600,100,15601661985
101,16760873600,101,15568402859
102,16760873600,102,15594510260
103,16760873600,103,15602348510
104,16760873600,104,15591519960
105,16760873600,105,15506084491
106,16760873600,106,15580241865
107,16760873600,107,15663991384
108,16760873600,108,15559283587
109,16760873600,109,15588226988
110,16760873600,110,15568002710
111,16760873600,111,15584360552
112,16760873600,112,15667071342
113,16760873600,113,15611744537
114,16760873600,114,15609665535
115,16760873600,115,15547329321
116,16760873600,116,15674724178
117,16760873600,117,15550782348
118,16760873600,118,15622188198
119,16760873600,119,15586766898
120,16760873600,120,15635610605
121,16760873600,121,15627508836
122,16760873600,122,15619778207
123,16760873600,123,15640353804
124,16760873600,124,15580369216
125,16760873600,125,15573357490
126,16760873600,126,15585329944
127,16760873600,127,15603157384
128,16760873600,128,15586378637
129,16760873600,129,15583129217
130,16760873600,130,15655627583
131,16760873600,131,15623322497
132,16760873600,132,15512982303
133,16760873600,133,15602539799
134,16760873600,134,15579239889
135,16760873600,135,15579908321
136,16760873600,136,15602787045
137,16760873600,137,15526674916
138,16760873600,138,15605861700
139,16760873600,139,15639540408
140,16760873600,140,15557077099
141,16760873600,141,15588060734
142,16760873600,142,15630171710
143,16760873600,143,15651317238
144,16760873600,144,15652531739
145,16760873600,145,15531003814
146,16760873600,146,15572138517
147,16760873600,147,15595655471
148,16760873600,148,15537475944
149,16760873600,149,15635480248
150,16760873600,150,15654081704
151,16760873600,151,15490076307
152,16760873600,152,15496883087
153,16760873600,153,15593962528
154,16760873600,154,15597934168
155,16760873600,155,15666635964
156,16760873600,156,15562540112
157,16760873600,157,15598755702
158,16760873600,158,15542987748
159,16760873600,159,15593155657
160,16760873600,160,15506176238
161,16760873600,161,15603393337
162,16760873600,162,15678455435
163,16760873600,163,15638986845
164,16760873600,164,15551553538
165,16760873600,165,15533838705
166,16760873600,166,15556719115
167,16760873600,167,15622150270
168,16760873600,168,15484530678
169,16760873600,169,15676240625
170,16760873600,170,15533851953
171,16760873600,171,15489185480
172,16760873600,172,15589181494
173,16760873600,173,15611449389
174,16760873600,174,15567604764
175,16760873600,175,15667203311
176,16760873600,176,15599427451
177,16760873600,177,15590745975
178,16760873600,178,15599617541
179,16760873600,179,15602742210
180,16760873600,180,15591381414
181,16760873600,181,15529735201
182,16760873600,182,15562034948
183,16760873600,183,15655631147
184,16760873600,184,15589007531
185,16760873600,185,15556539315
186,16760873600,186,15636050226
187,16760873600,187,15548784109
188,16760873600,188,15608047407
189,16760873600,189,15623138098
190,16760873600,190,15584854414
191,16760873600,191,15619311835
192,16760873600,192,15550134996
193,16760873600,193,15598194005
194,16760873600,194,15592429040
195,16760873600,195,15622863597
196,16760873600,196,15590573228
197,16760873600,197,15604470591
198,16760873600,198,15568445547
199,16760873600,199,15581639770
200,16760873600,200,15593989143
201,16760873600,201,15549607228
202,16760873600,202,15521844739
203,16760873600,203,15576118529
204,16760873600,204,15587263805
205,16760873600,205,15582137528
206,16760873600,206,15636929757
207,16760873600,207,15576581979
208,16760873600,208,15678703830
209,16760873600,209,15579136349
210,16760873600,210,15596909630
211,16760873600,211,15618329329
212,16760873600,212,15551872855
213,16760873600,213,15590967676
214,16760873600,214,15579131923
215,16760873600,215,15580801312
216,16760873600,216,15489689252
217,16760873600,217,15569338807
218,16760873600,218,15600124691
219,16760873600,219,15648133562
220,16760873600,220,15516930557
221,16760873600,221,15568258702
222,16760873600,222,15627356968
223,16760873600,223,15551346869
224,16760873600,224,15620519954
225,16760873600,225,15520218715
226,16760873600,226,15558564765
227,16760873600,227,15607238335
228,16760873600,228,15599735587
229,16760873600,229,15542527131
230,16760873600,230,15581992588
231,16760873600,231,15631733890
232,16760873600,232,15567436388
233,16760873600,233,15575001736
234,16760873600,234,15642715452
235,16760873600,235,15572822732
236,16760873600,236,15680346843
237,16760873600,237,15580743491
238,16760873600,238,15527690274
239,16760873600,239,15573399303
240,16760873600,240,15597040485
241,16760873600,241,15564380894
242,16760873600,242,15599765584
243,16760873600,243,15578862810
244,16760873600,244,15598419028
245,16760873600,245,15559962569
246,16760873600,246,15519340867
247,16760873600,247,15606911614
248,16760873600,248,15525000719
249,16760873600,249,15675143579
250,16760873600,250,15550109595
251,16760873600,251,15670659994
252,16760873600,252,15644549061
253,16760873600,253,15540364655
254,16760873600,254,15534416961
255,16760873600,255,15626211279
256,16760873600,256,15597093655
257,16760873600,257,15518077841
258,16760873600,258,15603452645
259,16760873600,259,15581458028
260,16760873600,260,15560503623
261,16760873600,261,15521289733
262,16760873600,262,15545092449
263,16760873600,263,15618461497
264,16760873600,264,15680510360
265,16760873600,265,15513329029
266,16760873600,266,15588864161
267,16760873600,267,15532500679
268,16760873600,268,15598042872
269,16760873600,269,15586002207
270,16760873600,270,15553702068
271,16760873600,271,15566684856
272,16760873600,272,15620181080
273,16760873600,273,15538191398
