世代,価値最大値,世代,価値平均
1,0,1,0
2,0,2,0
3,0,3,0
4,0,4,0
5,0,5,0
6,0,6,0
7,0,7,0
8,0,8,0
9,0,9,0
10,0,10,0
11,0,11,0
12,0,12,0
13,0,13,0
14,0,14,0
15,0,15,0
16,0,16,0
17,0,17,0
18,0,18,0
19,0,19,0
20,0,20,0
21,0,21,0
22,0,22,0
23,0,23,0
24,0,24,0
25,0,25,0
26,0,26,0
27,0,27,0
28,0,28,0
29,0,29,0
30,0,30,0
31,0,31,0
32,0,32,0
33,0,33,0
34,0,34,0
35,0,35,0
36,0,36,0
37,0,37,0
38,0,38,0
39,0,39,0
40,0,40,0
41,0,41,0
42,0,42,0
43,0,43,0
44,0,44,0
45,0,45,0
46,0,46,0
47,0,47,0
48,0,48,0
49,0,49,0
50,15960245492,50,3164310
51,16881403104,51,2491411272
52,17570064291,52,14365161341
53,18237474668,53,15179776551
54,18569845338,54,15712098329
55,18631422236,55,15782133275
56,18728523508,56,16124261773
57,18728523508,57,16237919448
58,18728523508,58,16233763447
59,18728523508,59,16189656596
60,18728523508,60,16219417347
61,18728523508,61,16221147235
62,18728523508,62,16240127658
63,18728523508,63,16213350513
64,18728523508,64,16265472244
65,18728523508,65,16278955764
66,18728523508,66,16209685977
67,18728523508,67,16174941577
68,18728523508,68,16249513732
69,18728523508,69,16209807242
70,18728523508,70,16338759665
71,18728523508,71,16317135257
72,18728523508,72,16276284315
73,18728523508,73,16297957750
74,18728523508,74,16175230850
75,18728523508,75,16140388893
76,18728523508,76,16228901756
77,18728523508,77,16265693776
78,18728523508,78,16232363741
79,18728523508,79,16266780735
80,18728523508,80,16209758488
81,18728523508,81,16262550604
82,18728523508,82,16308705863
83,18728523508,83,16251380315
84,18728523508,84,16280672811
85,18728523508,85,16233461325
86,18728523508,86,16147865094
87,18728523508,87,16265296906
88,18728523508,88,16316814042
89,18728523508,89,16297791479
90,18728523508,90,16211099839
91,18728523508,91,16206526382
92,18728523508,92,16325697869
93,18728523508,93,16240086665
94,18728523508,94,16257936840
95,18728523508,95,16287338385
96,18728523508,96,16313586626
97,18728523508,97,16277089861
98,18728523508,98,16259559499
99,18728523508,99,16271253322
100,18728523508,100,16205890154
101,18728523508,101,16177308346
102,18728523508,102,16272823631
103,18728523508,103,16246136480
104,18728523508,104,16175974696
105,18728523508,105,16227270048
106,18728523508,106,16322325008
107,18728523508,107,16282206995
108,18728523508,108,16278911097
109,18728523508,109,16158085065
110,18728523508,110,16247642575
111,18728523508,111,16247381845
112,18728523508,112,16224577549
113,18728523508,113,16228721315
114,18728523508,114,16283430500
115,18728523508,115,16265295666
116,18728523508,116,16116662684
117,18728523508,117,16188003151
118,18728523508,118,16247689942
119,18728523508,119,16171368513
120,18728523508,120,16265913841
121,18728523508,121,16258101498
122,18728523508,122,16187062859
123,18728523508,123,16193897774
124,18728523508,124,16181511812
125,18728523508,125,16235629971
126,18728523508,126,16234021742
127,18728523508,127,16270875314
128,18728523508,128,16306874844
129,18728523508,129,16282339293
130,18728523508,130,16354575612
131,18728523508,131,16138906980
132,18728523508,132,16226273726
133,18728523508,133,16142174489
134,18728523508,134,16209185743
135,18728523508,135,16239757903
136,18728523508,136,16225644703
137,18728523508,137,16217334555
138,18728523508,138,16221093347
139,18728523508,139,16170479485
140,18728523508,140,16261542715
141,18728523508,141,16174355598
142,18728523508,142,16207184148
143,18728523508,143,16292391653
144,18728523508,144,16317883186
145,18728523508,145,16232666690
146,18728523508,146,16409107852
147,18728523508,147,16214297561
148,18728523508,148,16196488568
149,18728523508,149,16224398871
150,18728523508,150,16128643818
151,18728523508,151,16299119202
152,18728523508,152,16212681115
153,18728523508,153,16223768390
154,18728523508,154,16185559394
155,18728523508,155,16272503635
156,18728523508,156,16204171187
157,18728523508,157,16157891297
158,18728523508,158,16265177837
159,18728523508,159,16238633984
160,18728523508,160,16280548684
161,18728523508,161,16309884268
162,18728523508,162,16301095291
163,18728523508,163,16245215846
164,18728523508,164,16262288006
165,18728523508,165,16246676721
166,18728523508,166,16210167016
167,18728523508,167,16283646964
168,18728523508,168,16234920372
169,18728523508,169,16375646076
170,18728523508,170,16326647324
171,18728523508,171,16220161411
172,18728523508,172,16161906409
173,18728523508,173,16207651016
174,18728523508,174,16307454347
175,18728523508,175,16136175258
176,18728523508,176,16252916127
177,18728523508,177,16217958980
178,18728523508,178,16202129570
179,18728523508,179,16190650204
180,18728523508,180,16253557707
181,18728523508,181,16226707533
182,18728523508,182,16337524393
183,18728523508,183,16131643831
184,18728523508,184,16310054984
185,18728523508,185,16346417212
186,18728523508,186,16242206658
187,18728523508,187,16210494350
188,18728523508,188,16306025712
189,18728523508,189,16196572166
190,18728523508,190,16148155718
191,18728523508,191,16216775310
192,18728523508,192,16294525347
193,18728523508,193,16238208260
194,18728523508,194,16409423651
195,18728523508,195,16294819415
196,18728523508,196,16203391642
197,18728523508,197,16219588476
198,18728523508,198,16235703528
199,18728523508,199,16299241134
200,18728523508,200,16226112951
201,18728523508,201,16108683973
202,18728523508,202,16225285816
203,18728523508,203,16218659547
204,18728523508,204,16272556302
205,18728523508,205,16241226240
206,18728523508,206,16271010884
207,18728523508,207,16384168694
208,18728523508,208,16222396874
209,18728523508,209,16257117755
210,18728523508,210,16169218267
211,18728523508,211,16219424110
212,18728523508,212,16230993355
213,18728523508,213,16194042212
214,18728523508,214,16262569384
215,18728523508,215,16330322861
216,18728523508,216,16235971676
217,18728523508,217,16197327783
218,18728523508,218,16272482646
219,18728523508,219,16239325421
220,18728523508,220,16237389394
221,18728523508,221,16254943747
222,18728523508,222,16222741805
223,18728523508,223,16189043430
224,18728523508,224,16296754559
225,18728523508,225,16259912502
226,18728523508,226,16394764726
227,18728523508,227,16284787334
228,18728523508,228,16261827853
229,18728523508,229,16245449822
230,18728523508,230,16340347869
231,18728523508,231,16143937858
232,18728523508,232,16252061883
233,18728523508,233,16333946210
234,18728523508,234,16207750300
235,18728523508,235,16141338164
236,18728523508,236,16138922105
237,18728523508,237,16339892039
238,18728523508,238,16283684494
239,18728523508,239,16116953036
240,18728523508,240,16195352115
241,18728523508,241,16291474015
242,18728523508,242,16233217484
243,18728523508,243,16180793578
244,18728523508,244,16218180146
245,18728523508,245,16218649259
246,18728523508,246,16271130624
247,18728523508,247,16213850045
248,18728523508,248,16263135203
249,18728523508,249,16299835275
250,18728523508,250,16227901280
251,18728523508,251,16292149761
252,18728523508,252,16276525949
253,18728523508,253,16273276123
254,18728523508,254,16249962647
255,18728523508,255,16319015108
256,18728523508,256,16179639665
257,18728523508,257,16256894911
258,18728523508,258,16254000034
259,18728523508,259,16190831326
260,18728523508,260,16312860871
261,18728523508,261,16177729029
262,18728523508,262,16244043917
263,18728523508,263,16250491524
264,18728523508,264,16270191480
265,18728523508,265,16216097217
266,18728523508,266,16219169448
267,18728523508,267,16158352274
268,18728523508,268,16331705361
269,18728523508,269,16286468244
270,18728523508,270,16198256270
271,18728523508,271,16235471051
272,18728523508,272,16251425470
273,18728523508,273,16213629317
274,18728523508,274,16298509645
275,18728523508,275,16159073307
276,18728523508,276,16255200577
