世代,価値最大値,世代,価値平均
1,0,1,0
2,0,2,0
3,0,3,0
4,0,4,0
5,0,5,0
6,0,6,0
7,0,7,0
8,0,8,0
9,0,9,0
10,0,10,0
11,0,11,0
12,0,12,0
13,0,13,0
14,0,14,0
15,0,15,0
16,0,16,0
17,0,17,0
18,0,18,0
19,0,19,0
20,0,20,0
21,0,21,0
22,0,22,0
23,0,23,0
24,0,24,0
25,0,25,0
26,0,26,0
27,0,27,0
28,0,28,0
29,0,29,0
30,0,30,0
31,0,31,0
32,0,32,0
33,0,33,0
34,0,34,0
35,0,35,0
36,0,36,0
37,0,37,0
38,0,38,0
39,0,39,0
40,0,40,0
41,0,41,0
42,0,42,0
43,0,43,0
44,0,44,0
45,0,45,0
46,0,46,0
47,0,47,0
48,0,48,0
49,0,49,0
50,0,50,0
51,0,51,0
52,0,52,0
53,0,53,0
54,0,54,0
55,0,55,0
56,0,56,0
57,0,57,0
58,0,58,0
59,0,59,0
60,0,60,0
61,0,61,0
62,0,62,0
63,0,63,0
64,0,64,0
65,15567149515,65,1556714
66,15567149515,66,18680579
67,15567149515,67,199055026
68,16008860437,68,1921157880
69,16234559892,69,11002173973
70,16331661164,70,15043320874
71,16676270814,71,15177290924
72,16699902702,72,15453760814
73,17044512352,73,15659546568
74,17044512352,74,15813986679
75,17436118914,75,16098497049
76,17942217470,76,16153997881
77,18124780101,77,16478594632
78,18833990472,78,16600143135
79,18921804201,79,17149942829
80,18921804201,80,17552879532
81,19275701394,81,17959415874
82,19275701394,82,18192269620
83,19643942932,83,18313083284
84,19643942932,84,18420249724
85,19643942932,85,18654045299
86,19741044204,86,18673271758
87,19741044204,87,18855612040
88,19741044204,88,19011447343
89,19828857933,89,19061726552
90,19828857933,90,19055673800
91,19828857933,91,19083730745
92,19828857933,92,19101732093
93,19828857933,93,19121867201
94,19828857933,94,19237531909
95,19828857933,95,19219661813
96,19828857933,96,19163920236
97,19828857933,97,19157067969
98,19828857933,98,19105744246
99,19828857933,99,19182209823
100,19828857933,100,19197980192
101,19828857933,101,19197072840
102,19828857933,102,19193373633
103,19828857933,103,19204793670
104,19828857933,104,19179369266
105,19828857933,105,19234452762
106,19828857933,106,19211163848
107,19828857933,107,19216241337
108,19828857933,108,19116066224
109,19828857933,109,19150697332
110,19828857933,110,19208161459
111,19828857933,111,19165035487
112,19828857933,112,19196311389
113,19828857933,113,19172903753
114,19828857933,114,19149134167
115,19828857933,115,19169151327
116,19828857933,116,19185676425
117,19828857933,117,19184145254
118,19828857933,118,19220296168
119,19828857933,119,19143822865
120,19828857933,120,19175200678
121,19828857933,121,19144994442
122,19828857933,122,19169925947
123,19828857933,123,19171108781
124,19828857933,124,19210262835
125,19828857933,125,19136837436
126,19828857933,126,19147907241
127,19828857933,127,19213324393
128,19828857933,128,19150305223
129,19828857933,129,19134128185
130,19828857933,130,19107923371
131,19828857933,131,19173778689
132,19828857933,132,19195131760
133,19828857933,133,19200527259
134,19828857933,134,19193434621
135,19828857933,135,19151281417
136,19828857933,136,19231225431
137,19828857933,137,19145070403
138,19828857933,138,19206356796
139,19828857933,139,19192329726
140,19828857933,140,19224392261
141,19828857933,141,19214895170
142,19828857933,142,19178877376
143,19828857933,143,19197871664
144,19828857933,144,19165148562
145,19828857933,145,19195291229
146,19828857933,146,19221805720
147,19828857933,147,19163797028
148,19828857933,148,19150849246
149,19828857933,149,19139392492
150,19828857933,150,19183457603
151,19828857933,151,19227305641
152,19828857933,152,19206815743
153,19828857933,153,19178722392
154,19828857933,154,19214331117
155,19828857933,155,19192407460
156,19828857933,156,19152114382
157,19828857933,157,19183883342
158,19828857933,158,19182516685
159,19828857933,159,19196453552
160,19828857933,160,19220947209
161,19828857933,161,19207413850
162,19828857933,162,19201133727
163,19828857933,163,19167019509
164,19828857933,164,19198692114
165,19828857933,165,19179464434
166,19828857933,166,19241940812
167,19828857933,167,19212374990
168,19828857933,168,19217403286
169,19828857933,169,19187748377
170,19828857933,170,19198691622
171,19828857933,171,19232756675
172,19828857933,172,19203234133
173,19828857933,173,19187443953
174,19828857933,174,19133511793
175,19828857933,175,19146111247
176,19828857933,176,19107960305
177,19828857933,177,19159096106
178,19828857933,178,19177496305
179,19828857933,179,19179045533
180,19828857933,180,19212201429
181,19828857933,181,19132781861
182,19828857933,182,19145503627
183,19828857933,183,19117807535
184,19828857933,184,19222681681
185,19828857933,185,19182905218
186,19828857933,186,19191546943
187,19828857933,187,19229535161
188,19828857933,188,19268419153
189,19828857933,189,19220755394
190,19828857933,190,19149476112
191,19828857933,191,19197423620
192,19828857933,192,19199575138
193,19828857933,193,19213816822
194,19828857933,194,19240005177
195,19828857933,195,19173335440
196,19828857933,196,19178260562
197,19828857933,197,19206177116
198,19828857933,198,19188086391
199,19828857933,199,19115263051
200,19828857933,200,19220321047
201,19828857933,201,19248377197
202,19828857933,202,19124253451
203,19828857933,203,19179207894
204,19828857933,204,19137273135
205,19828857933,205,19247880735
206,19828857933,206,19161803642
207,19828857933,207,19168019453
208,19828857933,208,19204772522
209,19828857933,209,19207969829
210,19828857933,210,19180005469
211,19828857933,211,19191229965
212,19828857933,212,19187151002
213,19828857933,213,19179889522
214,19828857933,214,19187278330
215,19828857933,215,19156020083
216,19828857933,216,19163017998
217,19828857933,217,19181023042
218,19828857933,218,19175719396
219,19828857933,219,19209920339
220,19828857933,220,19144238738
221,19828857933,221,19178546364
222,19828857933,222,19168368346
223,19828857933,223,19221078797
224,19828857933,224,19185613016
225,19828857933,225,19151569227
226,19828857933,226,19178793883
227,19828857933,227,19200724096
228,19828857933,228,19220650561
229,19828857933,229,19221114314
230,19828857933,230,19149718047
231,19828857933,231,19160537978
232,19828857933,232,19188874831
233,19828857933,233,19146150407
234,19828857933,234,19206863125
235,19828857933,235,19155317182
236,19828857933,236,19097537727
237,19828857933,237,19218278873
238,19828857933,238,19196528065
239,19828857933,239,19123617039
240,19828857933,240,19162063012
241,19828857933,241,19153460701
242,19828857933,242,19187891140
243,19828857933,243,19193480838
244,19828857933,244,19168022043
245,19828857933,245,19161445394
246,19828857933,246,19159249911
247,19828857933,247,19175906263
248,19828857933,248,19115549235
249,19828857933,249,19197758069
250,19828857933,250,19219976072
251,19828857933,251,19195890037
252,19828857933,252,19149654269
253,19828857933,253,19142950247
254,19828857933,254,19192143092
255,19828857933,255,19128158619
256,19828857933,256,19140641565
257,19828857933,257,19170674323
258,19828857933,258,19241639110
259,19828857933,259,19155988956
260,19828857933,260,19228821466
261,19828857933,261,19135868181
262,19828857933,262,19164229132
263,19828857933,263,19156611756
264,19828857933,264,19192441755
265,19828857933,265,19178026612
266,19828857933,266,19170484875
267,19828857933,267,19198986244
268,19828857933,268,19197109381
269,19828857933,269,19226594995
270,19828857933,270,19151027933
271,19828857933,271,19200623385
272,19828857933,272,19188149708
273,19828857933,273,19131684575
274,19828857933,274,19192680661
275,19828857933,275,19165626888
276,19828857933,276,19149373719
277,19828857933,277,19235539326
278,19828857933,278,19222751534
279,19828857933,279,19135464568
280,19828857933,280,19255532736
281,19828857933,281,19177514598
282,19828857933,282,19147851888
283,19828857933,283,19195212985
